flow_id,window_id,ts,is_attack,duration_scaled,orig_bytes_scaled,resp_bytes_scaled,orig_pkts_scaled,resp_pkts_scaled,bytes_per_sec_scaled,pkts_per_sec_scaled,byte_ratio_scaled,proto_tcp,proto_udp,service_dns,service_http,service_none,service_ssh,conn_state_REJ,conn_state_RSTO,conn_state_S1,conn_state_SF
window_resampled_28pct::Cvm1CB43Yl59rqipc3,window_resampled_28pct,1783689362.597704,0,31.048535919265625,5.10848301661259,2.709030183238686,5.250723009981932,3.465864003240739,-0.24967552915413807,-0.23711283175187242,0.56642572104598,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_28pct::CpLV1I37P2kJy1Tgl4,window_resampled_28pct,1783690294.655906,0,21.098607147217532,37.3686379124643,15.27117057781621,32.497163500722785,24.979498279496063,-0.2485582428900367,-0.23674477806508967,1.132011970887649,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_28pct::C3geBo3xmtf3CflFbj,window_resampled_28pct,1783691336.072193,0,9.98126092777629,10.040400892654876,5.808182074105595,10.345157402190086,7.132092802981291,-0.24908966505643207,-0.236878426527014,0.567141423005048,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_28pct::CwnRGP2ygOutAwiVT1,window_resampled_28pct,1783691356.816683,0,9.759816349712397,12.966086597453767,4.903296173037102,11.2410751746129,8.303249225120634,-0.2488706120570525,-0.2368482059157689,1.1369459641248947,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_28pct::CwVttj4b7mDilicXzb,window_resampled_28pct,1783691602.800804,0,7.133880730939743,6.12077903313432,3.314270218957464,6.269609888423564,4.178741825412513,-0.24918930701144107,-0.2369183830529711,0.5755806433974993,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_28pct::CFYCPM3QouJLbdxzkb,window_resampled_28pct,1783691926.409991,0,0.613467993854895,0.0712045700131152,1.5501941457369788,0.5603299661213215,1.2763106922845755,-0.24948808877607745,-0.23688121691951827,-0.4620737361349594,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_28pct::CiqbGv1GO9iaJGbKG,window_resampled_28pct,1783691936.570227,0,1.1537907176793687,0.6388998422628323,2.238094377278213,1.0170723599055007,1.9128087477950881,-0.24933702705502497,-0.23689911467190086,-0.3544042707871976,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_28pct::CEqkUn2mlFuxJQOpu6,window_resampled_28pct,1783691954.766703,0,0.6191567283268856,-0.006824842637158296,-0.17591899509216047,-0.0720825791183115,-0.12398502983855199,-0.24954446421926302,-0.23705341045921774,-0.1283274592524054,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_28pct::CJrxtE4lbDoSSquNNj,window_resampled_28pct,1783691966.461947,0,0.48366547876063093,0.2612708666024178,1.8477368603834232,0.8062681781589565,1.5563698367092011,-0.24928824257672016,-0.23676278533223186,-0.4242745513459468,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_28pct::CvGwYadl6n9kCgIO3,window_resampled_28pct,1783691966.46824,0,0.25140364546889543,-0.36984938277479434,-0.7379063557416712,-0.38828885173812794,-0.6331834742469621,-0.24979859986280267,-0.23712512235828667,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
