flow_id,window_id,ts,is_attack,duration_scaled,orig_bytes_scaled,resp_bytes_scaled,orig_pkts_scaled,resp_pkts_scaled,bytes_per_sec_scaled,pkts_per_sec_scaled,byte_ratio_scaled,proto_tcp,proto_udp,service_dns,service_http,service_none,service_ssh,conn_state_REJ,conn_state_RSTO,conn_state_S1,conn_state_SF
window_resampled_22pct_clean::Ch3Ifp3dAs4lMtgkZ7,window_resampled_22pct_clean,1783690532.871634,0,18.55559988648899,18.39622435961598,10.990579090374068,18.91786079321622,13.344313824763894,-0.24909902159986047,-0.23688379840473037,0.5743171959464943,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_22pct_clean::CTIYR64R52FBittkx8,window_resampled_22pct_clean,1783691224.079655,0,11.176821401565604,1.8299958765420072,0.6517451604572815,1.8778561020372233,0.9962515478599501,-0.2496642758832334,-0.23710701973197842,0.5617649274979125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_22pct_clean::C3geBo3xmtf3CflFbj,window_resampled_22pct_clean,1783691336.072193,0,9.98126092777629,10.040400892654876,5.808182074105595,10.345157402190086,7.132092802981291,-0.24908966505643207,-0.236878426527014,0.567141423005048,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_22pct_clean::Cvig271ueWdLPm2y87,window_resampled_22pct_clean,1783691936.570581,0,1.1537866077231829,-0.006824842637158296,-0.15295428892817312,-0.08964959426385685,-0.12398502983855199,-0.24963249048863784,-0.23709426278940327,-0.14700245522117403,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_22pct_clean::C8Uj5Y35HTM709tQn6,window_resampled_22pct_clean,1783691944.092858,0,0.21236755917248717,0.5992592315581479,1.9166309788753852,0.8414022084500472,1.6072896811500421,-0.24866180382792072,-0.2365668320898804,-0.335172327295223,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_22pct_clean::CZHa2q2x8mxpEtlwLb,window_resampled_22pct_clean,1783691989.515555,0,-0.18942965719874563,0.004650070987881925,0.09419778462578496,0.03331951175496066,0.07969434792481203,-0.24847800038848414,-0.23647012463459147,-0.2725901064238178,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_22pct_clean::CBhPLcf1yQUT6dGMh,window_resampled_22pct_clean,1783691995.654404,0,-0.338615291451003,0.6366048595378243,0.6813379779285436,0.4022268298114132,0.6143527145536426,-0.2358876224461585,-0.2324839724739114,-0.0817867501533568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_22pct_clean::ChfaXX2kGbAmIsmzg4,window_resampled_22pct_clean,1783691995.662377,0,-0.33870092799261803,0.28401205905931565,0.044253266409749595,0.1035875723371421,0.054234425704391534,-0.24074590670841903,-0.23406945763363599,0.011601790696268438,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_22pct_clean::CnNj1LO8iasQOTfIk,window_resampled_22pct_clean,1783691998.257523,0,-0.3879150485650643,-0.10676090857159949,-0.5306291697638502,-0.26531974571931044,-0.45496401870401854,-0.14645134515148261,-0.20525102985971627,0.3306186046302633,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_22pct_clean::CsnrTc2ICIgWCkuL7i,window_resampled_22pct_clean,1783691998.274456,0,-0.3880955984065421,-0.19584796526054812,1.1531235417489236,0.3670927995203225,0.9453317034191091,-0.17381652289791277,-0.09526749544055858,-0.5362672954086435,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
